Model_name,Input_shape,nb_layers,nb_conv,nb_bn,nb_fc,nb_pooling,sum_activations,weighted_sum_neurons,fc_multiply,params_conv,params_bn,params_fc,flatten,avg_pooling
MobileNet0.25-v1,"(1, 56, 56, 3)",93,28,27,0,0,266203,14709120,0,464600,10944,0,0,1
MobileNet0.25-v1,"(1, 64, 64, 3)",93,28,27,0,0,372523,25053184,0,464600,10944,0,0,1
MobileNet0.25-v1,"(1, 75, 75, 3)",93,28,27,0,0,458355,27146200,0,464600,10944,0,0,1
MobileNet0.25-v1,"(1, 112, 112, 3)",93,28,27,0,0,1117963,73481728,0,464600,10944,0,0,1
MobileNet0.25-v1,"(1, 128, 128, 3)",93,28,27,0,0,1469099,99444736,0,464600,10944,0,0,1
MobileNet0.25-v1,"(1, 150, 150, 3)",93,28,27,0,0,1932615,123599320,0,464600,10944,0,0,1
MobileNet0.25-v1,"(1, 224, 224, 3)",93,28,27,0,0,4479083,304021504,0,464600,10944,0,0,1
MobileNet0.25-v1,"(1, 240, 240, 3)",93,28,27,0,0,5120523,342908416,0,464600,10944,0,0,1
MobileNet0.25-v1,"(1, 256, 256, 3)",93,28,27,0,0,5846443,397010944,0,464600,10944,0,0,1
MobileNet0.25-v1,"(1, 299, 299, 3)",93,28,27,0,0,7760307,511371480,0,464600,10944,0,0,1
MobileNet0.25-v1,"(1, 320, 320, 3)",93,28,27,0,0,9127211,620185600,0,464600,10944,0,0,1
MobileNet0.25-v1,"(1, 331, 331, 3)",93,28,27,0,0,9531507,630140888,0,464600,10944,0,0,1
MobileNet0.25-v1,"(1, 448, 448, 3)",93,28,27,0,0,17872939,1215318016,0,464600,10944,0,0,1
MobileNet0.25-v1,"(1, 480, 480, 3)",93,28,27,0,0,20514411,1395097600,0,464600,10944,0,0,1
MobileNet0.25-v1,"(1, 568, 568, 3)",93,28,27,0,0,28486619,1901179264,0,464600,10944,0,0,1
MobileNet0.25-v1,"(1, 600, 600, 3)",93,28,27,0,0,31797531,2124471680,0,464600,10944,0,0,1
MobileNet0.25-v1,"(1, 800, 800, 3)",93,28,27,0,0,56940011,3874816000,0,464600,10944,0,0,1
MobileNet0.25-v1,"(1, 896, 896, 3)",93,28,27,0,0,71417003,4860504064,0,464600,10944,0,0,1
MobileNet0.25-v1,"(1, 1024, 1024, 3)",93,28,27,0,0,93267883,6348335104,0,464600,10944,0,0,1
MobileNet0.25-v1,"(1, 1200, 1200, 3)",93,28,27,0,0,127967883,8686890496,0,464600,10944,0,0,1
MobileNet0.25-v1,"(1, 1600, 1600, 3)",93,28,27,0,0,227636011,15498496000,0,464600,10944,0,0,1
MobileNet0.25-v1,"(1, 1792, 1792, 3)",93,28,27,0,0,285530539,19441248256,0,464600,10944,0,0,1
MobileNet0.25-v1,"(1, 2400, 2400, 3)",93,28,27,0,0,512092011,34871296000,0,464600,10944,0,0,1
MobileNet0.5-v1,"(1, 32, 32, 3)",93,28,27,0,0,185179,25198592,0,1320648,21888,0,0,1
MobileNet0.5-v1,"(1, 56, 56, 3)",93,28,27,0,0,510251,57985792,0,1320648,21888,0,0,1
MobileNet0.5-v1,"(1, 64, 64, 3)",93,28,27,0,0,717083,99258368,0,1320648,21888,0,0,1
MobileNet0.5-v1,"(1, 75, 75, 3)",93,28,27,0,0,879507,107481392,0,1320648,21888,0,0,1
MobileNet0.5-v1,"(1, 112, 112, 3)",93,28,27,0,0,2156987,292060160,0,1320648,21888,0,0,1
MobileNet0.5-v1,"(1, 128, 128, 3)",93,28,27,0,0,2836123,395497472,0,1320648,21888,0,0,1
MobileNet0.5-v1,"(1, 150, 150, 3)",93,28,27,0,0,3726327,491455280,0,1320648,21888,0,0,1
MobileNet0.5-v1,"(1, 224, 224, 3)",93,28,27,0,0,8652763,1210155008,0,1320648,21888,0,0,1
MobileNet0.5-v1,"(1, 240, 240, 3)",93,28,27,0,0,9891003,1364900864,0,1320648,21888,0,0,1
MobileNet0.5-v1,"(1, 256, 256, 3)",93,28,27,0,0,11295131,1580453888,0,1320648,21888,0,0,1
MobileNet0.5-v1,"(1, 299, 299, 3)",93,28,27,0,0,14979411,2035383088,0,1320648,21888,0,0,1
MobileNet0.5-v1,"(1, 320, 320, 3)",93,28,27,0,0,17635099,2469171200,0,1320648,21888,0,0,1
MobileNet0.5-v1,"(1, 331, 331, 3)",93,28,27,0,0,18400659,2508290352,0,1320648,21888,0,0,1
MobileNet0.5-v1,"(1, 448, 448, 3)",93,28,27,0,0,34535963,4839084032,0,1320648,21888,0,0,1
MobileNet0.5-v1,"(1, 480, 480, 3)",93,28,27,0,0,39640539,5554995200,0,1320648,21888,0,0,1
MobileNet0.5-v1,"(1, 568, 568, 3)",93,28,27,0,0,55031083,7569361664,0,1320648,21888,0,0,1
MobileNet0.5-v1,"(1, 600, 600, 3)",93,28,27,0,0,61428459,8458494720,0,1320648,21888,0,0,1
MobileNet0.5-v1,"(1, 800, 800, 3)",93,28,27,0,0,110032219,15429632000,0,1320648,21888,0,0,1
MobileNet0.5-v1,"(1, 896, 896, 3)",93,28,27,0,0,138008731,19354800128,0,1320648,21888,0,0,1
MobileNet0.5-v1,"(1, 1024, 1024, 3)",93,28,27,0,0,180235163,25279582208,0,1320648,21888,0,0,1
MobileNet0.5-v1,"(1, 1200, 1200, 3)",93,28,27,0,0,247285563,34591529984,0,1320648,21888,0,0,1
MobileNet0.5-v1,"(1, 1600, 1600, 3)",93,28,27,0,0,439899419,61716992000,0,1320648,21888,0,0,1
MobileNet0.5-v1,"(1, 1792, 1792, 3)",93,28,27,0,0,551779739,77417664512,0,1320648,21888,0,0,1
MobileNet0.5-v1,"(1, 2400, 2400, 3)",93,28,27,0,0,989606619,138862592000,0,1320648,21888,0,0,1
MobileNet0.75-v1,"(1, 32, 32, 3)",93,28,27,0,0,273099,56229888,0,2569144,32832,0,0,1
MobileNet0.75-v1,"(1, 56, 56, 3)",93,28,27,0,0,754299,129830016,0,2569144,32832,0,0,1
MobileNet0.75-v1,"(1, 64, 64, 3)",93,28,27,0,0,1061643,222615552,0,2569144,32832,0,0,1
MobileNet0.75-v1,"(1, 75, 75, 3)",93,28,27,0,0,1300659,241005576,0,2569144,32832,0,0,1
MobileNet0.75-v1,"(1, 112, 112, 3)",93,28,27,0,0,3196011,655735296,0,2569144,32832,0,0,1
MobileNet0.75-v1,"(1, 128, 128, 3)",93,28,27,0,0,4203147,888158208,0,2569144,32832,0,0,1
MobileNet0.75-v1,"(1, 150, 150, 3)",93,28,27,0,0,5520039,1103567880,0,2569144,32832,0,0,1
MobileNet0.75-v1,"(1, 224, 224, 3)",93,28,27,0,0,12826443,2718400512,0,2569144,32832,0,0,1
MobileNet0.75-v1,"(1, 240, 240, 3)",93,28,27,0,0,14661483,3065977344,0,2569144,32832,0,0,1
MobileNet0.75-v1,"(1, 256, 256, 3)",93,28,27,0,0,16743819,3550328832,0,2569144,32832,0,0,1
MobileNet0.75-v1,"(1, 299, 299, 3)",93,28,27,0,0,22198515,4572034824,0,2569144,32832,0,0,1
MobileNet0.75-v1,"(1, 320, 320, 3)",93,28,27,0,0,26142987,5546956800,0,2569144,32832,0,0,1
MobileNet0.75-v1,"(1, 331, 331, 3)",93,28,27,0,0,27269811,5634448392,0,2569144,32832,0,0,1
MobileNet0.75-v1,"(1, 448, 448, 3)",93,28,27,0,0,51198987,10871298048,0,2569144,32832,0,0,1
MobileNet0.75-v1,"(1, 480, 480, 3)",93,28,27,0,0,58766667,12479692800,0,2569144,32832,0,0,1
MobileNet0.75-v1,"(1, 568, 568, 3)",93,28,27,0,0,81575547,17004547200,0,2569144,32832,0,0,1
MobileNet0.75-v1,"(1, 600, 600, 3)",93,28,27,0,0,91059387,19002069120,0,2569144,32832,0,0,1
MobileNet0.75-v1,"(1, 800, 800, 3)",93,28,27,0,0,163124427,34664448000,0,2569144,32832,0,0,1
MobileNet0.75-v1,"(1, 896, 896, 3)",93,28,27,0,0,204600459,43482888192,0,2569144,32832,0,0,1
MobileNet0.75-v1,"(1, 1024, 1024, 3)",93,28,27,0,0,267202443,56793741312,0,2569144,32832,0,0,1
MobileNet0.75-v1,"(1, 1200, 1200, 3)",93,28,27,0,0,366603243,77713918464,0,2569144,32832,0,0,1
MobileNet0.75-v1,"(1, 1600, 1600, 3)",93,28,27,0,0,652162827,138655488000,0,2569144,32832,0,0,1
MobileNet0.75-v1,"(1, 1792, 1792, 3)",93,28,27,0,0,818028939,173929248768,0,2569144,32832,0,0,1
MobileNet0.75-v1,"(1, 2400, 2400, 3)",93,28,27,0,0,1467121227,311973888000,0,2569144,32832,0,0,1
MobileNet1.0-v1,"(1, 32, 32, 3)",93,28,27,0,0,361019,99549184,0,4210088,43776,0,0,1
MobileNet1.0-v1,"(1, 56, 56, 3)",93,28,27,0,0,998347,230241792,0,4210088,43776,0,0,1
MobileNet1.0-v1,"(1, 64, 64, 3)",93,28,27,0,0,1406203,395124736,0,4210088,43776,0,0,1
MobileNet1.0-v1,"(1, 75, 75, 3)",93,28,27,0,0,1721811,427718752,0,4210088,43776,0,0,1
MobileNet1.0-v1,"(1, 112, 112, 3)",93,28,27,0,0,4235035,1164507136,0,4210088,43776,0,0,1
MobileNet1.0-v1,"(1, 128, 128, 3)",93,28,27,0,0,5570171,1577426944,0,4210088,43776,0,0,1
MobileNet1.0-v1,"(1, 150, 150, 3)",93,28,27,0,0,7313751,1959937120,0,4210088,43776,0,0,1
MobileNet1.0-v1,"(1, 224, 224, 3)",93,28,27,0,0,17000123,4828758016,0,4210088,43776,0,0,1
MobileNet1.0-v1,"(1, 240, 240, 3)",93,28,27,0,0,19431963,5446137856,0,4210088,43776,0,0,1
MobileNet1.0-v1,"(1, 256, 256, 3)",93,28,27,0,0,22192507,6306635776,0,4210088,43776,0,0,1
MobileNet1.0-v1,"(1, 299, 299, 3)",93,28,27,0,0,29417619,8121326688,0,4210088,43776,0,0,1
MobileNet1.0-v1,"(1, 320, 320, 3)",93,28,27,0,0,34650875,9853542400,0,4210088,43776,0,0,1
MobileNet1.0-v1,"(1, 331, 331, 3)",93,28,27,0,0,36138963,10008615008,0,4210088,43776,0,0,1
MobileNet1.0-v1,"(1, 448, 448, 3)",93,28,27,0,0,67862011,19311960064,0,4210088,43776,0,0,1
MobileNet1.0-v1,"(1, 480, 480, 3)",93,28,27,0,0,77892795,22169190400,0,4210088,43776,0,0,1
MobileNet1.0-v1,"(1, 568, 568, 3)",93,28,27,0,0,108120011,30206735872,0,4210088,43776,0,0,1
MobileNet1.0-v1,"(1, 600, 600, 3)",93,28,27,0,0,120690315,33755194880,0,4210088,43776,0,0,1
MobileNet1.0-v1,"(1, 800, 800, 3)",93,28,27,0,0,216216635,61579264000,0,4210088,43776,0,0,1
MobileNet1.0-v1,"(1, 896, 896, 3)",93,28,27,0,0,271192187,77244768256,0,4210088,43776,0,0,1
MobileNet1.0-v1,"(1, 1024, 1024, 3)",93,28,27,0,0,354169723,100890812416,0,4210088,43776,0,0,1
MobileNet1.0-v1,"(1, 1200, 1200, 3)",93,28,27,0,0,485920923,138054055936,0,4210088,43776,0,0,1
MobileNet1.0-v1,"(1, 1600, 1600, 3)",93,28,27,0,0,864426235,246313984000,0,4210088,43776,0,0,1
MobileNet1.0-v1,"(1, 1792, 1792, 3)",93,28,27,0,0,1084278139,308976001024,0,4210088,43776,0,0,1
MobileNet1.0-v1,"(1, 2400, 2400, 3)",93,28,27,0,0,1944635835,554205184000,0,4210088,43776,0,0,1
MobileNet0.35-v2,"(1, 32, 32, 3)",157,52,52,1,0,202571,16590208,1280000,382048,28160,1281000,0,1
MobileNet0.35-v2,"(1, 56, 56, 3)",157,52,52,1,0,649355,60074752,1280000,382048,28160,1281000,0,1
MobileNet0.35-v2,"(1, 64, 64, 3)",157,52,52,1,0,794219,66360832,1280000,382048,28160,1281000,0,1
MobileNet0.35-v2,"(1, 75, 75, 3)",157,52,52,1,0,1194206,111585728,1280000,382048,28160,1281000,0,1
MobileNet0.35-v2,"(1, 112, 112, 3)",157,52,52,1,0,2461235,216976768,1280000,382048,28160,1281000,0,1
MobileNet0.35-v2,"(1, 128, 128, 3)",157,52,52,1,0,3152747,265443328,1280000,382048,28160,1281000,0,1
MobileNet0.35-v2,"(1, 150, 150, 3)",157,52,52,1,0,4501687,397920944,1280000,382048,28160,1281000,0,1
MobileNet0.35-v2,"(1, 224, 224, 3)",157,52,52,1,0,9628619,812920192,1280000,382048,28160,1281000,0,1
MobileNet0.35-v2,"(1, 240, 240, 3)",157,52,52,1,0,11143347,961609088,1280000,382048,28160,1281000,0,1
MobileNet0.35-v2,"(1, 256, 256, 3)",157,52,52,1,0,12570731,1061773312,1280000,382048,28160,1281000,0,1
MobileNet0.35-v2,"(1, 299, 299, 3)",157,52,52,1,0,17541726,1524551744,1280000,382048,28160,1281000,0,1
MobileNet0.35-v2,"(1, 320, 320, 3)",157,52,52,1,0,19630187,1659020800,1280000,382048,28160,1281000,0,1
MobileNet0.35-v2,"(1, 331, 331, 3)",157,52,52,1,0,21444062,1859125696,1280000,382048,28160,1281000,0,1
MobileNet0.35-v2,"(1, 448, 448, 3)",157,52,52,1,0,38450027,3251680768,1280000,382048,28160,1281000,0,1
MobileNet0.35-v2,"(1, 480, 480, 3)",157,52,52,1,0,44134347,3732796800,1280000,382048,28160,1281000,0,1
MobileNet0.35-v2,"(1, 568, 568, 3)",157,52,52,1,0,62162059,5315300096,1280000,382048,28160,1281000,0,1
MobileNet0.35-v2,"(1, 600, 600, 3)",157,52,52,1,0,69336427,5925785216,1280000,382048,28160,1281000,0,1
MobileNet0.35-v2,"(1, 800, 800, 3)",157,52,52,1,0,122523467,10368880000,1280000,382048,28160,1281000,0,1
MobileNet0.35-v2,"(1, 896, 896, 3)",157,52,52,1,0,153679211,13006723072,1280000,382048,28160,1281000,0,1
MobileNet0.35-v2,"(1, 1024, 1024, 3)",157,52,52,1,0,200704619,16988372992,1280000,382048,28160,1281000,0,1
MobileNet0.35-v2,"(1, 1200, 1200, 3)",157,52,52,1,0,276048627,23468363648,1280000,382048,28160,1281000,0,1
MobileNet0.35-v2,"(1, 1600, 1600, 3)",157,52,52,1,0,489884267,41475520000,1280000,382048,28160,1281000,0,1
MobileNet0.35-v2,"(1, 1792, 1792, 3)",157,52,52,1,0,614483051,52026892288,1280000,382048,28160,1281000,0,1
MobileNet0.35-v2,"(1, 2400, 2400, 3)",157,52,52,1,0,1102085067,93319920000,1280000,382048,28160,1281000,0,1
MobileNet0.5-v2,"(1, 32, 32, 3)",157,52,52,1,0,254235,31513600,1280000,669136,37088,1281000,0,1
MobileNet0.5-v2,"(1, 56, 56, 3)",157,52,52,1,0,819723,114860800,1280000,669136,37088,1281000,0,1
MobileNet0.5-v2,"(1, 64, 64, 3)",157,52,52,1,0,998139,126054400,1280000,669136,37088,1281000,0,1
MobileNet0.5-v2,"(1, 75, 75, 3)",157,52,52,1,0,1503582,212725952,1280000,669136,37088,1281000,0,1
MobileNet0.5-v2,"(1, 112, 112, 3)",157,52,52,1,0,3095931,414031360,1280000,669136,37088,1281000,0,1
MobileNet0.5-v2,"(1, 128, 128, 3)",157,52,52,1,0,3963387,504217600,1280000,669136,37088,1281000,0,1
MobileNet0.5-v2,"(1, 150, 150, 3)",157,52,52,1,0,5679863,758246192,1280000,669136,37088,1281000,0,1
MobileNet0.5-v2,"(1, 224, 224, 3)",157,52,52,1,0,12104859,1544166400,1280000,669136,37088,1281000,0,1
MobileNet0.5-v2,"(1, 240, 240, 3)",157,52,52,1,0,14013051,1830485504,1280000,669136,37088,1281000,0,1
MobileNet0.5-v2,"(1, 256, 256, 3)",157,52,52,1,0,15803643,2016870400,1280000,669136,37088,1281000,0,1
MobileNet0.5-v2,"(1, 299, 299, 3)",157,52,52,1,0,22062078,2898446528,1280000,669136,37088,1281000,0,1
MobileNet0.5-v2,"(1, 320, 320, 3)",157,52,52,1,0,24678651,3151360000,1280000,669136,37088,1281000,0,1
MobileNet0.5-v2,"(1, 331, 331, 3)",157,52,52,1,0,26968926,3534229696,1280000,669136,37088,1281000,0,1
MobileNet0.5-v2,"(1, 448, 448, 3)",157,52,52,1,0,48338427,6176665600,1280000,669136,37088,1281000,0,1
MobileNet0.5-v2,"(1, 480, 480, 3)",157,52,52,1,0,55484571,7090560000,1280000,669136,37088,1281000,0,1
MobileNet0.5-v2,"(1, 568, 568, 3)",157,52,52,1,0,78183947,10103694080,1280000,669136,37088,1281000,0,1
MobileNet0.5-v2,"(1, 600, 600, 3)",157,52,52,1,0,87205291,11263727360,1280000,669136,37088,1281000,0,1
MobileNet0.5-v2,"(1, 800, 800, 3)",157,52,52,1,0,154032411,19696000000,1280000,669136,37088,1281000,0,1
MobileNet0.5-v2,"(1, 896, 896, 3)",157,52,52,1,0,193200123,24706662400,1280000,669136,37088,1281000,0,1
MobileNet0.5-v2,"(1, 1024, 1024, 3)",157,52,52,1,0,252318459,32269926400,1280000,669136,37088,1281000,0,1
MobileNet0.5-v2,"(1, 1200, 1200, 3)",157,52,52,1,0,347056251,44597763584,1280000,669136,37088,1281000,0,1
MobileNet0.5-v2,"(1, 1600, 1600, 3)",157,52,52,1,0,615862011,78784000000,1280000,669136,37088,1281000,0,1
MobileNet0.5-v2,"(1, 1792, 1792, 3)",157,52,52,1,0,772501755,98826649600,1280000,669136,37088,1281000,0,1
MobileNet0.5-v2,"(1, 2400, 2400, 3)",157,52,52,1,0,1385491611,177264000000,1280000,669136,37088,1281000,0,1
MobileNet0.75-v2,"(1, 32, 32, 3)",157,52,52,1,0,407147,73224960,1280000,1328784,53280,1281000,0,1
MobileNet0.75-v2,"(1, 56, 56, 3)",157,52,52,1,0,1308203,265395840,1280000,1328784,53280,1281000,0,1
MobileNet0.75-v2,"(1, 64, 64, 3)",157,52,52,1,0,1602395,292899840,1280000,1328784,53280,1281000,0,1
MobileNet0.75-v2,"(1, 75, 75, 3)",157,52,52,1,0,2397638,491200032,1280000,1328784,53280,1281000,0,1
MobileNet0.75-v2,"(1, 112, 112, 3)",157,52,52,1,0,4959371,959406720,1280000,1328784,53280,1281000,0,1
MobileNet0.75-v2,"(1, 128, 128, 3)",157,52,52,1,0,6366491,1171599360,1280000,1328784,53280,1281000,0,1
MobileNet0.75-v2,"(1, 150, 150, 3)",157,52,52,1,0,9098967,1757943048,1280000,1328784,53280,1281000,0,1
MobileNet0.75-v2,"(1, 224, 224, 3)",157,52,52,1,0,19446635,3588023040,1280000,1328784,53280,1281000,0,1
MobileNet0.75-v2,"(1, 240, 240, 3)",157,52,52,1,0,22484619,4247865984,1280000,1328784,53280,1281000,0,1
MobileNet0.75-v2,"(1, 256, 256, 3)",157,52,52,1,0,25389083,4686397440,1280000,1328784,53280,1281000,0,1
MobileNet0.75-v2,"(1, 299, 299, 3)",157,52,52,1,0,35382198,6723494688,1280000,1328784,53280,1281000,0,1
MobileNet0.75-v2,"(1, 320, 320, 3)",157,52,52,1,0,39647579,7322496000,1280000,1328784,53280,1281000,0,1
MobileNet0.75-v2,"(1, 331, 331, 3)",157,52,52,1,0,43259078,8199622176,1280000,1328784,53280,1281000,0,1
MobileNet0.75-v2,"(1, 448, 448, 3)",157,52,52,1,0,77658971,14352092160,1280000,1328784,53280,1281000,0,1
MobileNet0.75-v2,"(1, 480, 480, 3)",157,52,52,1,0,89139819,16475616000,1280000,1328784,53280,1281000,0,1
MobileNet0.75-v2,"(1, 568, 568, 3)",157,52,52,1,0,125536811,23462682240,1280000,1328784,53280,1281000,0,1
MobileNet0.75-v2,"(1, 600, 600, 3)",157,52,52,1,0,140026299,26157336960,1280000,1328784,53280,1281000,0,1
MobileNet0.75-v2,"(1, 800, 800, 3)",157,52,52,1,0,247464299,45765600000,1280000,1328784,53280,1281000,0,1
MobileNet0.75-v2,"(1, 896, 896, 3)",157,52,52,1,0,310390043,57408368640,1280000,1328784,53280,1281000,0,1
MobileNet0.75-v2,"(1, 1024, 1024, 3)",157,52,52,1,0,405367835,74982359040,1280000,1328784,53280,1281000,0,1
MobileNet0.75-v2,"(1, 1200, 1200, 3)",157,52,52,1,0,557435979,103600769664,1280000,1328784,53280,1281000,0,1
MobileNet0.75-v2,"(1, 1600, 1600, 3)",157,52,52,1,0,989425499,183062400000,1280000,1328784,53280,1281000,0,1
MobileNet0.75-v2,"(1, 1792, 1792, 3)",157,52,52,1,0,1241077787,229633474560,1280000,1328784,53280,1281000,0,1
MobileNet0.75-v2,"(1, 2400, 2400, 3)",157,52,52,1,0,2225886699,411890400000,1280000,1328784,53280,1281000,0,1
MobileNet1.0-v2,"(1, 32, 32, 3)",157,52,52,1,0,459611,113221632,1280000,2189760,68224,1281000,0,1
MobileNet1.0-v2,"(1, 56, 56, 3)",157,52,52,1,0,1492283,419758848,1280000,2189760,68224,1281000,0,1
MobileNet1.0-v2,"(1, 64, 64, 3)",157,52,52,1,0,1809755,452886528,1280000,2189760,68224,1281000,0,1
MobileNet1.0-v2,"(1, 75, 75, 3)",157,52,52,1,0,2729702,775712768,1280000,2189760,68224,1281000,0,1
MobileNet1.0-v2,"(1, 112, 112, 3)",157,52,52,1,0,5613563,1497388032,1280000,2189760,68224,1281000,0,1
MobileNet1.0-v2,"(1, 128, 128, 3)",157,52,52,1,0,7191515,1811546112,1280000,2189760,68224,1281000,0,1
MobileNet1.0-v2,"(1, 150, 150, 3)",157,52,52,1,0,10318983,2742577504,1280000,2189760,68224,1281000,0,1
MobileNet1.0-v2,"(1, 224, 224, 3)",157,52,52,1,0,21967835,5547859968,1280000,2189760,68224,1281000,0,1
MobileNet1.0-v2,"(1, 240, 240, 3)",157,52,52,1,0,25423611,6596924416,1280000,2189760,68224,1281000,0,1
MobileNet1.0-v2,"(1, 256, 256, 3)",157,52,52,1,0,28680923,7246184448,1280000,2189760,68224,1281000,0,1
MobileNet1.0-v2,"(1, 299, 299, 3)",157,52,52,1,0,40050342,10455408640,1280000,2189760,68224,1281000,0,1
MobileNet1.0-v2,"(1, 320, 320, 3)",157,52,52,1,0,44788571,11322163200,1280000,2189760,68224,1281000,0,1
MobileNet1.0-v2,"(1, 331, 331, 3)",157,52,52,1,0,48957158,12743995392,1280000,2189760,68224,1281000,0,1
MobileNet1.0-v2,"(1, 448, 448, 3)",157,52,52,1,0,87729755,22191439872,1280000,2189760,68224,1281000,0,1
MobileNet1.0-v2,"(1, 480, 480, 3)",157,52,52,1,0,100699611,25474867200,1280000,2189760,68224,1281000,0,1
MobileNet1.0-v2,"(1, 568, 568, 3)",157,52,52,1,0,141957435,36367991552,1280000,2189760,68224,1281000,0,1
MobileNet1.0-v2,"(1, 600, 600, 3)",157,52,52,1,0,158334011,40539523840,1280000,2189760,68224,1281000,0,1
MobileNet1.0-v2,"(1, 800, 800, 3)",157,52,52,1,0,279558491,70763520000,1280000,2189760,68224,1281000,0,1
MobileNet1.0-v2,"(1, 896, 896, 3)",157,52,52,1,0,350645723,88765759488,1280000,2189760,68224,1281000,0,1
MobileNet1.0-v2,"(1, 1024, 1024, 3)",157,52,52,1,0,457942235,115938951168,1280000,2189760,68224,1281000,0,1
MobileNet1.0-v2,"(1, 1200, 1200, 3)",157,52,52,1,0,629849211,160329511936,1280000,2189760,68224,1281000,0,1
MobileNet1.0-v2,"(1, 1600, 1600, 3)",157,52,52,1,0,1117753691,283054080000,1280000,2189760,68224,1281000,0,1
MobileNet1.0-v2,"(1, 1792, 1792, 3)",157,52,52,1,0,1402046171,355063037952,1280000,2189760,68224,1281000,0,1
MobileNet1.0-v2,"(1, 2400, 2400, 3)",157,52,52,1,0,2514588891,636871680000,1280000,2189760,68224,1281000,0,1
MobileNet1.3-v2,"(1, 32, 32, 3)",157,52,52,1,0,618731,193646080,1664000,3677536,88512,1665000,0,1
MobileNet1.3-v2,"(1, 56, 56, 3)",157,52,52,1,0,2003915,715959040,1664000,3677536,88512,1665000,0,1
MobileNet1.3-v2,"(1, 64, 64, 3)",157,52,52,1,0,2437163,774584320,1664000,3677536,88512,1665000,0,1
MobileNet1.3-v2,"(1, 75, 75, 3)",157,52,52,1,0,3666398,1323650784,1664000,3677536,88512,1665000,0,1
MobileNet1.3-v2,"(1, 112, 112, 3)",157,52,52,1,0,7555787,2559777280,1664000,3677536,88512,1665000,0,1
MobileNet1.3-v2,"(1, 128, 128, 3)",157,52,52,1,0,9685163,3098337280,1664000,3677536,88512,1665000,0,1
MobileNet1.3-v2,"(1, 150, 150, 3)",157,52,52,1,0,13879079,4685721976,1664000,3677536,88512,1665000,0,1
MobileNet1.3-v2,"(1, 224, 224, 3)",157,52,52,1,0,29585003,9488657920,1664000,3677536,88512,1665000,0,1
MobileNet1.3-v2,"(1, 240, 240, 3)",157,52,52,1,0,34230219,11280325120,1664000,3677536,88512,1665000,0,1
MobileNet1.3-v2,"(1, 256, 256, 3)",157,52,52,1,0,38625707,12393349120,1664000,3677536,88512,1665000,0,1
MobileNet1.3-v2,"(1, 299, 299, 3)",157,52,52,1,0,53900638,17870577376,1664000,3677536,88512,1665000,0,1
MobileNet1.3-v2,"(1, 320, 320, 3)",157,52,52,1,0,60318251,19364608000,1664000,3677536,88512,1665000,0,1
MobileNet1.3-v2,"(1, 331, 331, 3)",157,52,52,1,0,65891806,21783592672,1664000,3677536,88512,1665000,0,1
MobileNet1.3-v2,"(1, 448, 448, 3)",157,52,52,1,0,118147883,37954631680,1664000,3677536,88512,1665000,0,1
MobileNet1.3-v2,"(1, 480, 480, 3)",157,52,52,1,0,135614571,43570368000,1664000,3677536,88512,1665000,0,1
MobileNet1.3-v2,"(1, 568, 568, 3)",157,52,52,1,0,191123403,62182435584,1664000,3677536,88512,1665000,0,1
MobileNet1.3-v2,"(1, 600, 600, 3)",157,52,52,1,0,213174923,69316073728,1664000,3677536,88512,1665000,0,1
MobileNet1.3-v2,"(1, 800, 800, 3)",157,52,52,1,0,376485611,121028800000,1664000,3677536,88512,1665000,0,1
MobileNet1.3-v2,"(1, 896, 896, 3)",157,52,52,1,0,472219307,151818526720,1664000,3677536,88512,1665000,0,1
MobileNet1.3-v2,"(1, 1024, 1024, 3)",157,52,52,1,0,616716203,198293585920,1664000,3677536,88512,1665000,0,1
MobileNet1.3-v2,"(1, 1200, 1200, 3)",157,52,52,1,0,848181579,274203435520,1664000,3677536,88512,1665000,0,1
MobileNet1.3-v2,"(1, 1600, 1600, 3)",157,52,52,1,0,1505287211,484115200000,1664000,3677536,88512,1665000,0,1
MobileNet1.3-v2,"(1, 1792, 1792, 3)",157,52,52,1,0,1888144811,607274106880,1664000,3677536,88512,1665000,0,1
MobileNet1.3-v2,"(1, 2400, 2400, 3)",157,52,52,1,0,3386408811,1089259200000,1664000,3677536,88512,1665000,0,1
MobileNet1.4-v2,"(1, 32, 32, 3)",157,52,52,1,0,656443,224760064,1792000,4267840,95872,1793000,0,1
MobileNet1.4-v2,"(1, 56, 56, 3)",157,52,52,1,0,2129659,831613696,1792000,4267840,95872,1793000,0,1
